time_identifier,time_period,geographic_level,country_code,country_name,region_code,region_name,old_la_code,la_name,school_type,FSM_eligible,Gender,NCyearActual,Absence_band,TotalPupils
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct35_OARate,288
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct50plus_OARate,505
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct40_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct10_OARate,14
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct15_OARate,6
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct20_OARate,2
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct20_OARate,1986
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct25_OARate,904
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct20_OARate,1967
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct10_OARate,12114
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct40_OARate,99
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct50_OARate,66
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,7,pct40_OARate,1
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,1,pct25_OARate,967
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,1,pct35_OARate,279
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct20_OARate,1935
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct25_OARate,878
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct50_OARate,99
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,4,pct20_OARate,2027
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,4,pct30_OARate,461
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct40_OARate,200
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct20_OARate,1805
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct25_OARate,872
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct40_OARate,176
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct50plus_OARate,373
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct15_OARate,3
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct25_OARate,2
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct45_OARate,0
Academic year,201718,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct50_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,NULL,3,pct30_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct5_OARate,211423
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,2,pct50plus_OARate,301
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct5_OARate,212072
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct50plus_OARate,285
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct25_OARate,869
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct35_OARate,230
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct50plus_OARate,295
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct35_OARate,245
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct20_OARate,2201
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct5_OARate,199898
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct30_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct20_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct35_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct50plus_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct50_OARate,138
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct10_OARate,51651
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct30_OARate,514
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct5_OARate,215643
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct50plus_OARate,484
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct45_OARate,140
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct50_OARate,125
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct25_OARate,2
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct50_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct35_OARate,253
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct45_OARate,91
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct50_OARate,61
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct20_OARate,1717
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct20_OARate,1875
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct10_OARate,13798
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct40_OARate,145
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct50_OARate,89
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,7,pct35_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,8,pct10_OARate,1
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,1,pct35_OARate,267
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,1,pct50plus_OARate,303
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct45_OARate,115
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct35_OARate,274
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct40_OARate,209
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct25_OARate,996
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct5_OARate,29575
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct50plus_OARate,453
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct5_OARate,28444
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct50_OARate,120
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct15_OARate,2
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct30_OARate,0
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct5_OARate,14
Academic year,201819,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct45_OARate,0
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct30_OARate,815
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct20_OARate,3638
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct35_OARate,490
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct50plus_OARate,946
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct10_OARate,38157
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,6,pct45_OARate,263
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct40_OARate,0
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct50_OARate,1
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,8,pct30_OARate,0
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct50_OARate,258
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct50plus_OARate,1370
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct25_OARate,2194
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct50_OARate,223
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct25_OARate,2303
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct50_OARate,228
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct45_OARate,295
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct20_OARate,4792
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct35_OARate,691
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct40_OARate,436
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct50_OARate,242
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct20_OARate,5
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct5_OARate,189
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct15_OARate,6413
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct20_OARate,3254
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct25_OARate,2088
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct50plus_OARate,859
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct35_OARate,731
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct10_OARate,16890
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct30_OARate,1432
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct40_OARate,528
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct5_OARate,36607
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,6,pct50plus_OARate,1030
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct20_OARate,3466
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct35_OARate,833
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct45_OARate,361
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,2,pct50plus_OARate,1121
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct15_OARate,7432
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct30_OARate,1432
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,3,pct5_OARate,42608
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,4,pct45_OARate,423
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct30_OARate,1655
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,5,pct5_OARate,38292
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,6,pct15_OARate,7532
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,7,pct15_OARate,10
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct15_OARate,3
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct20_OARate,2
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct30_OARate,1
Academic year,202021,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,M,8,pct50plus_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct35_OARate,539
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,1,pct40_OARate,339
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,3,pct40_OARate,196
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct20_OARate,5330
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,4,pct5_OARate,136176
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct25_OARate,1956
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,5,pct40_OARate,266
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct25_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct35_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct40_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,F,7,pct50plus_OARate,1
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct15_OARate,27370
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,1,pct50plus_OARate,891
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct25_OARate,2131
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,2,pct50plus_OARate,694
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct35_OARate,463
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct40_OARate,306
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,3,pct50_OARate,159
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct40_OARate,284
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,4,pct50_OARate,147
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct15_OARate,22430
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct40_OARate,307
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct50_OARate,162
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,5,pct50plus_OARate,756
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct20_OARate,6399
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,6,pct40_OARate,356
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct15_OARate,31
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct30_OARate,3
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,7,pct50plus_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct25_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct35_OARate,2
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct45_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,8,pct50plus_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,NA,pct10_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,NA,pct40_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM Not eligible,M,NA,pct50_OARate,0
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct15_OARate,12415
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct30_OARate,1360
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct5_OARate,23037
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,1,pct50plus_OARate,445
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct20_OARate,5276
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct25_OARate,2487
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct40_OARate,417
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,2,pct5_OARate,28219
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct20_OARate,5403
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct5_OARate,31762
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,3,pct50plus_OARate,530
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct25_OARate,2588
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,4,pct40_OARate,426
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct20_OARate,5614
Academic year,202122,National,E92000001,England,NA,NULL,NA,NULL,Primary,FSM eligible,F,5,pct25_OARate,2721
